application_id,annual_income,cibil_score,foir_ratio,employment_years,loan_amount,loan_to_value,social_category,religion,gender,age,pin_code,approval_probability,approved
APP-00246,525339.0,739.0,0.389,6.5,639834.0,0.574,OBC,Hindu,Female,44.0,110003,0.6369,1
APP-01164,470640.0,707.0,0.615,27.1,356571.0,0.679,OBC,Hindu,Female,21.0,400001,0.6383,0
APP-02329,1088431.0,655.0,0.622,11.5,2099105.0,0.475,OBC,Hindu,Female,21.0,500081,0.6433,1
APP-00267,1080814.0,900.0,0.638,2.1,2143702.0,0.401,General,Hindu,Male,21.0,380001,0.99,1
APP-03856,400000.0,586.0,0.221,9.2,688630.0,0.65,ST,Hindu,Female,63.0,500001,0.1761,0
APP-01115,1052339.0,745.0,0.205,10.8,962734.0,0.883,General,Muslim,Female,35.0,110002,0.6531,1
APP-00064,1340592.0,574.0,0.385,6.3,2067709.0,0.645,OBC,Hindu,Female,39.0,110002,0.3585,0
APP-02582,1622551.0,664.0,0.224,3.3,3043516.0,0.897,OBC,Hindu,Male,31.0,380015,0.853,1
APP-04104,2522388.0,851.0,0.364,3.9,3578853.0,0.713,General,Hindu,Male,54.0,380015,0.99,1
APP-02747,1687125.0,694.0,0.505,5.1,666466.0,0.625,ST,Hindu,Female,41.0,560103,0.6986,1
APP-04829,1900130.0,727.0,0.54,6.8,1959932.0,0.454,SC,Hindu,Female,31.0,411001,0.7556,1
APP-03065,864994.0,671.0,0.221,7.7,284636.0,0.699,SC,Muslim,Female,35.0,110005,0.4756,0
APP-03484,1925181.0,691.0,0.349,2.1,2930710.0,0.628,OBC,Hindu,Male,33.0,560001,0.9273,1
APP-02804,612042.0,692.0,0.36,5.4,305161.0,0.484,ST,Muslim,Male,28.0,600001,0.5881,0
APP-02452,817437.0,811.0,0.603,5.1,1400235.0,0.558,General,Hindu,Non-binary,29.0,700091,0.9475,1
APP-02053,1785101.0,716.0,0.435,0.8,2825039.0,0.738,SC,Hindu,Male,41.0,700091,0.777,0
APP-03910,473156.0,667.0,0.646,5.9,200000.0,0.599,OBC,Hindu,Male,37.0,411045,0.3218,0
APP-01238,1330119.0,660.0,0.216,3.4,1064246.0,0.57,SC,Hindu,Female,30.0,110004,0.5713,0
APP-00104,1445937.0,693.0,0.391,0.8,2509071.0,0.533,General,Hindu,Female,47.0,600042,0.8319,0
APP-02969,2761296.0,679.0,0.572,6.5,4137214.0,0.649,OBC,Hindu,Male,34.0,500081,0.9082,1
APP-00273,952521.0,838.0,0.373,20.9,460069.0,0.686,ST,Muslim,Male,32.0,380001,0.7585,1
APP-00509,755945.0,636.0,0.264,4.9,399903.0,0.858,OBC,Hindu,Female,28.0,411001,0.4894,0
APP-02218,952146.0,696.0,0.552,18.3,439258.0,0.819,ST,Muslim,Female,58.0,110001,0.452,0
APP-04924,518131.0,737.0,0.616,15.0,915515.0,0.702,SC,Hindu,Female,38.0,600042,0.5698,1
APP-03742,684679.0,882.0,0.387,8.2,722298.0,0.598,OBC,Hindu,Male,38.0,400050,0.99,1
APP-00866,1515152.0,765.0,0.237,9.6,1505513.0,0.576,ST,Hindu,Male,52.0,560103,0.8386,1
APP-03623,642934.0,668.0,0.426,7.8,926735.0,0.685,OBC,Hindu,Female,29.0,411045,0.5473,0
APP-00909,1035578.0,777.0,0.5,5.0,1320350.0,0.529,SC,Hindu,Female,36.0,110002,0.6176,1
APP-02460,400000.0,798.0,0.499,5.1,399837.0,0.629,General,Hindu,Male,32.0,500001,0.8568,1
APP-03883,1175695.0,681.0,0.322,8.6,649841.0,0.849,SC,Hindu,Male,36.0,411045,0.7038,1
APP-01628,2214942.0,706.0,0.346,12.7,4115890.0,0.492,SC,Hindu,Female,21.0,560103,0.7716,0
APP-03937,1821873.0,753.0,0.589,8.0,2246324.0,0.508,OBC,Hindu,Male,43.0,500081,0.9639,1
APP-01523,889529.0,900.0,0.339,10.6,940199.0,0.563,General,Hindu,Female,29.0,560103,0.9269,1
APP-00836,639433.0,679.0,0.622,14.0,1245423.0,0.681,SC,Hindu,Female,22.0,110003,0.3531,0
APP-00359,649422.0,734.0,0.618,8.3,260554.0,0.611,ST,Hindu,Male,36.0,110005,0.5258,0
APP-00139,2713842.0,657.0,0.45,13.3,3293294.0,0.798,OBC,Hindu,Male,46.0,560001,0.9052,1
APP-00300,1178212.0,858.0,0.397,4.7,1824175.0,0.872,General,Hindu,Female,23.0,110004,0.7532,1
APP-01557,694679.0,622.0,0.587,9.7,616120.0,0.631,SC,Hindu,Male,31.0,110004,0.2295,0
APP-01004,1372941.0,763.0,0.279,7.0,2457608.0,0.849,ST,Hindu,Male,51.0,411001,0.822,0
APP-00383,448822.0,854.0,0.548,23.1,729164.0,0.512,OBC,Hindu,Female,30.0,411001,0.9089,1
APP-00942,1557679.0,838.0,0.618,15.6,1845937.0,0.466,OBC,Hindu,Female,41.0,380001,0.9231,1
APP-03227,632998.0,626.0,0.374,6.8,768335.0,0.799,SC,Hindu,Male,25.0,110004,0.2608,0
APP-03735,1036135.0,655.0,0.517,2.1,1104185.0,0.485,General,Hindu,Female,54.0,560103,0.6165,0
APP-00762,1373944.0,795.0,0.637,15.3,781028.0,0.687,ST,Hindu,Male,40.0,110003,0.6755,1
APP-04084,830850.0,789.0,0.278,29.4,1651340.0,0.873,OBC,Hindu,Female,49.0,560001,0.9126,0
APP-02414,486424.0,739.0,0.607,33.1,363498.0,0.409,OBC,Hindu,Female,34.0,400001,0.8348,1
APP-03327,1339939.0,604.0,0.474,6.7,660973.0,0.732,SC,Hindu,Male,44.0,400050,0.4258,0
APP-02078,1027241.0,667.0,0.279,4.0,1590201.0,0.668,OBC,Hindu,Female,31.0,110001,0.6107,0
APP-02856,2198309.0,621.0,0.233,3.7,1482174.0,0.539,OBC,Hindu,Female,31.0,302001,0.8246,1
APP-00899,1270535.0,806.0,0.505,6.6,2355835.0,0.698,OBC,Hindu,Male,38.0,110005,0.7979,1
APP-03986,732711.0,785.0,0.236,10.7,628799.0,0.714,General,Hindu,Female,31.0,110005,0.7373,1
APP-02032,781348.0,664.0,0.3,12.5,1173641.0,0.61,OBC,Hindu,Female,37.0,110005,0.5997,1
APP-01403,902998.0,765.0,0.371,6.5,1661881.0,0.82,OBC,Hindu,Male,21.0,700001,0.926,1
APP-02035,1058523.0,721.0,0.594,1.2,1142323.0,0.779,OBC,Hindu,Male,51.0,500081,0.7515,1
APP-03772,510712.0,710.0,0.631,12.3,1006691.0,0.76,General,Hindu,Male,40.0,560103,0.5428,1
APP-04378,935969.0,616.0,0.345,10.0,1045935.0,0.539,OBC,Hindu,Female,26.0,110002,0.4885,0
APP-02944,863552.0,584.0,0.294,0.4,1365614.0,0.436,OBC,Muslim,Female,41.0,110001,0.3149,1
APP-01513,1564870.0,628.0,0.434,1.4,2002540.0,0.592,General,Hindu,Male,31.0,700091,0.6995,1
APP-01189,1358638.0,705.0,0.406,3.4,1734158.0,0.434,OBC,Muslim,Female,39.0,110002,0.6342,0
APP-02978,939392.0,735.0,0.274,12.4,813607.0,0.878,OBC,Hindu,Female,40.0,302001,0.858,1
APP-03771,802734.0,573.0,0.578,24.4,1148814.0,0.467,General,Hindu,Female,43.0,500081,0.3553,0
APP-03863,553286.0,667.0,0.433,7.7,241099.0,0.865,ST,Hindu,Female,30.0,560001,0.3488,1
APP-03425,3000000.0,723.0,0.204,10.7,5863192.0,0.652,ST,Muslim,Female,36.0,411045,0.7041,0
APP-00109,1522196.0,602.0,0.475,6.3,1875077.0,0.588,SC,Muslim,Male,29.0,110001,0.3753,1
APP-02723,420082.0,528.0,0.427,3.5,708411.0,0.509,OBC,Hindu,Female,39.0,302001,0.0583,0
APP-02300,858079.0,796.0,0.57,11.1,825033.0,0.458,General,Hindu,Female,25.0,500081,0.8942,0
APP-02092,1369851.0,782.0,0.291,6.5,2574069.0,0.666,SC,Hindu,Female,28.0,560001,0.7762,1
APP-00059,648615.0,586.0,0.61,24.1,1094515.0,0.887,General,Hindu,Non-binary,39.0,600001,0.1927,1
APP-00077,807650.0,690.0,0.513,7.1,1537196.0,0.882,OBC,Hindu,Male,39.0,560103,0.6088,1
APP-00797,1645181.0,719.0,0.474,4.3,2616096.0,0.78,OBC,Other,Male,40.0,110004,0.7409,1
APP-00369,1106446.0,748.0,0.564,16.3,1886005.0,0.546,OBC,Hindu,Female,33.0,302001,0.8761,1
APP-04896,955859.0,576.0,0.438,4.7,999132.0,0.43,SC,Hindu,Female,34.0,600042,0.3102,0
APP-00786,1132462.0,720.0,0.46,11.6,815726.0,0.423,SC,Sikh,Male,42.0,411001,0.7952,1
APP-02368,823745.0,684.0,0.353,7.1,1069706.0,0.606,SC,Hindu,Female,21.0,500081,0.6304,0
APP-01938,559357.0,679.0,0.279,14.2,542169.0,0.732,SC,Hindu,Female,48.0,560001,0.5767,0
APP-03226,743795.0,684.0,0.441,2.9,280019.0,0.543,SC,Muslim,Male,40.0,110004,0.4436,0
APP-02100,2163541.0,735.0,0.483,10.5,3102264.0,0.565,General,Hindu,Female,44.0,411045,0.904,1
APP-03521,695111.0,713.0,0.492,6.0,1180846.0,0.443,OBC,Hindu,Male,39.0,700001,0.8104,1
APP-02652,400000.0,572.0,0.441,12.0,756248.0,0.895,OBC,Hindu,Male,30.0,110001,0.07,0
APP-03451,453547.0,716.0,0.304,10.6,798830.0,0.725,OBC,Hindu,Female,21.0,110001,0.5785,1
APP-00122,1093778.0,830.0,0.582,6.8,635614.0,0.582,General,Hindu,Male,42.0,560001,0.9775,1
APP-04861,450238.0,692.0,0.586,6.0,556723.0,0.888,SC,Hindu,Female,45.0,400001,0.2648,0
APP-04251,874717.0,742.0,0.477,10.4,408190.0,0.54,OBC,Muslim,Female,35.0,500081,0.766,0
APP-03815,1776013.0,722.0,0.632,18.4,1474254.0,0.626,General,Hindu,Female,21.0,110003,0.7165,1
APP-00911,686686.0,772.0,0.59,4.2,653257.0,0.755,OBC,Muslim,Female,29.0,302001,0.6927,1
APP-00125,1518246.0,713.0,0.638,11.7,1818252.0,0.747,OBC,Hindu,Female,45.0,110001,0.6579,0
APP-04278,887143.0,771.0,0.209,2.6,1075647.0,0.466,OBC,Hindu,Female,26.0,110004,0.7425,1
APP-01587,400000.0,798.0,0.22,4.1,727265.0,0.836,OBC,Muslim,Male,27.0,380015,0.8156,1
APP-01258,980915.0,611.0,0.632,12.9,1179139.0,0.698,SC,Hindu,Female,30.0,500081,0.2925,0
APP-03429,2556319.0,786.0,0.554,3.9,3451399.0,0.544,OBC,Muslim,Male,31.0,400050,0.8877,1
APP-03468,400000.0,765.0,0.45,9.0,539795.0,0.674,General,Muslim,Male,50.0,700091,0.7242,0
APP-03371,880221.0,728.0,0.501,14.0,1245618.0,0.681,OBC,Hindu,Female,38.0,400001,0.8136,1
APP-01179,1200940.0,632.0,0.258,5.1,1249677.0,0.756,SC,Hindu,Female,40.0,700001,0.568,0
APP-02823,1402126.0,699.0,0.51,16.0,1827034.0,0.636,General,Hindu,Female,45.0,400001,0.8408,1
APP-03457,1125427.0,766.0,0.559,6.0,1128234.0,0.435,ST,Hindu,Male,35.0,400050,0.8076,1
APP-02437,611677.0,693.0,0.351,6.4,641613.0,0.6,OBC,Hindu,Male,45.0,411001,0.7462,1
APP-02095,1048433.0,799.0,0.623,18.4,1035174.0,0.88,OBC,Muslim,Male,41.0,500081,0.8546,1
APP-00443,1198368.0,697.0,0.636,8.2,1651219.0,0.868,General,Hindu,Female,40.0,110003,0.5324,1
APP-02314,1028364.0,739.0,0.428,2.2,942901.0,0.818,OBC,Muslim,Female,21.0,110004,0.5966,0
APP-04222,1311613.0,638.0,0.47,7.4,950597.0,0.512,OBC,Hindu,Male,42.0,700001,0.7373,1
APP-00926,2562767.0,692.0,0.501,9.0,1098313.0,0.571,General,Hindu,Female,31.0,110004,0.7223,1
APP-03743,425624.0,739.0,0.583,7.9,831636.0,0.645,SC,Hindu,Female,27.0,380001,0.513,0
APP-04181,1826230.0,655.0,0.276,5.8,606890.0,0.554,General,Hindu,Female,29.0,500001,0.8469,1
APP-04761,1093721.0,846.0,0.527,7.7,1320242.0,0.828,OBC,Hindu,Male,28.0,411001,0.9788,1
APP-01412,3000000.0,605.0,0.246,9.1,4232174.0,0.471,OBC,Sikh,Female,24.0,110002,0.7062,1
APP-03454,1434208.0,697.0,0.542,5.9,2802465.0,0.568,OBC,Hindu,Male,41.0,600042,0.8649,1
APP-02330,1648453.0,689.0,0.308,3.9,1657467.0,0.597,OBC,Hindu,Male,28.0,400050,0.9266,1
APP-01510,1068412.0,652.0,0.426,20.1,517895.0,0.657,General,Muslim,Female,45.0,600042,0.6673,0
APP-01228,749519.0,652.0,0.248,4.0,382320.0,0.697,OBC,Muslim,Female,24.0,400001,0.5575,0
APP-03663,806754.0,666.0,0.611,22.9,1453620.0,0.41,SC,Hindu,Male,37.0,110004,0.5318,1
APP-03825,848295.0,795.0,0.365,4.0,261051.0,0.554,SC,Hindu,Female,31.0,302001,0.7645,0
APP-03500,1346280.0,712.0,0.299,6.9,409374.0,0.42,General,Hindu,Female,34.0,380015,0.8907,0
APP-03165,724387.0,613.0,0.389,10.7,1009711.0,0.473,OBC,Hindu,Female,22.0,110004,0.4088,0
APP-04555,2436394.0,697.0,0.631,6.8,841957.0,0.414,OBC,Muslim,Female,29.0,110001,0.6423,1
APP-00325,2485125.0,823.0,0.468,2.2,3633842.0,0.452,General,Hindu,Female,36.0,400050,0.9253,1
APP-03812,858616.0,824.0,0.575,8.4,1170314.0,0.735,OBC,Hindu,Female,34.0,560103,0.8903,1
APP-02381,872099.0,668.0,0.473,2.3,604214.0,0.731,SC,Hindu,Female,35.0,110005,0.3821,0
APP-04803,992859.0,730.0,0.461,8.6,1646635.0,0.528,ST,Hindu,Female,34.0,411045,0.7216,0
APP-03286,1656240.0,729.0,0.627,8.7,1102246.0,0.507,SC,Muslim,Male,23.0,380001,0.7125,1
APP-03723,1596086.0,711.0,0.23,2.8,1024335.0,0.513,General,Hindu,Male,41.0,110002,0.7893,1
APP-01499,1427591.0,669.0,0.29,3.0,2294454.0,0.888,OBC,Hindu,Female,43.0,400001,0.7534,1
APP-01503,1939778.0,684.0,0.529,3.7,1942701.0,0.734,General,Christian,Male,45.0,380001,0.8489,1
APP-01007,1397996.0,698.0,0.531,13.8,2447222.0,0.511,SC,Hindu,Female,34.0,110002,0.5886,1
APP-02424,804234.0,642.0,0.415,17.2,1591281.0,0.619,General,Hindu,Male,28.0,600001,0.6785,1
APP-02706,915663.0,596.0,0.358,10.6,573477.0,0.606,OBC,Hindu,Female,32.0,411045,0.4743,1
APP-03504,551429.0,795.0,0.356,2.2,703520.0,0.737,OBC,Hindu,Female,21.0,500001,0.8499,1
APP-01468,506552.0,709.0,0.388,2.6,745748.0,0.483,ST,Hindu,Male,38.0,500001,0.6262,1
APP-01226,1299495.0,588.0,0.624,21.4,2202649.0,0.489,General,Hindu,Male,45.0,560103,0.5523,0
APP-01958,548072.0,669.0,0.604,15.0,631582.0,0.808,OBC,Hindu,Female,31.0,110003,0.3123,0
APP-02365,3000000.0,752.0,0.473,0.6,5467596.0,0.511,OBC,Hindu,Female,45.0,500081,0.9146,1
APP-01972,857831.0,849.0,0.236,4.4,1674702.0,0.595,OBC,Hindu,Male,46.0,700091,0.99,1
APP-01217,404417.0,774.0,0.27,10.1,425157.0,0.492,OBC,Hindu,Female,27.0,110002,0.7071,1
APP-04013,1409841.0,676.0,0.541,2.5,477376.0,0.697,OBC,Hindu,Male,53.0,560001,0.7466,0
APP-03486,1717187.0,755.0,0.229,14.8,2963059.0,0.885,General,Hindu,Female,32.0,380015,0.9129,1
APP-00421,1047141.0,687.0,0.463,3.6,507503.0,0.69,OBC,Hindu,Male,28.0,600042,0.7581,1
APP-03410,980031.0,810.0,0.3,17.4,1547979.0,0.4,SC,Muslim,Female,41.0,411001,0.7062,1
APP-00007,1066007.0,739.0,0.493,4.8,1432021.0,0.862,OBC,Hindu,Female,55.0,500001,0.7941,1
APP-00933,1790784.0,753.0,0.359,10.2,3486077.0,0.717,General,Hindu,Female,30.0,110004,0.7443,0
APP-01692,455543.0,749.0,0.379,1.8,595431.0,0.701,General,Muslim,Female,26.0,560001,0.6444,1
APP-00440,1238555.0,619.0,0.485,0.8,1480954.0,0.565,ST,Muslim,Female,24.0,600001,0.3895,0
APP-01314,1223820.0,668.0,0.202,2.9,2040488.0,0.864,SC,Hindu,Male,25.0,400001,0.6977,0
APP-00679,1213916.0,711.0,0.568,8.7,947823.0,0.503,General,Hindu,Male,25.0,700091,0.8817,1
APP-03110,665986.0,680.0,0.601,15.1,761137.0,0.519,SC,Hindu,Male,30.0,110003,0.4598,1
APP-04601,1449621.0,632.0,0.386,5.9,2832238.0,0.562,General,Hindu,Female,22.0,110004,0.5848,0
APP-02781,2121776.0,720.0,0.215,9.3,1214927.0,0.49,OBC,Hindu,Female,41.0,110002,0.7512,1
APP-02260,1317139.0,688.0,0.518,3.4,833105.0,0.69,SC,Hindu,Female,44.0,411001,0.624,0
APP-04624,1526630.0,718.0,0.624,4.7,1010597.0,0.473,OBC,Hindu,Female,53.0,500001,0.8369,1
APP-04403,709778.0,731.0,0.289,4.0,733909.0,0.752,SC,Christian,Male,23.0,560103,0.7322,0
APP-04100,895986.0,659.0,0.594,13.8,811634.0,0.8,General,Hindu,Male,31.0,302001,0.5464,1
APP-03692,958099.0,716.0,0.456,12.5,1853905.0,0.814,SC,Hindu,Female,51.0,380001,0.668,1
APP-04024,462438.0,624.0,0.498,11.1,448640.0,0.535,OBC,Muslim,Male,41.0,500001,0.2846,1
APP-01913,1317755.0,606.0,0.514,3.5,1672756.0,0.439,General,Hindu,Female,39.0,700001,0.5313,0
APP-04236,1349578.0,867.0,0.515,0.7,1949300.0,0.488,SC,Hindu,Male,28.0,500001,0.8437,1
APP-04305,1005136.0,816.0,0.413,7.6,900962.0,0.416,OBC,Hindu,Female,25.0,600042,0.917,1
APP-02630,979007.0,709.0,0.489,15.6,463806.0,0.467,OBC,Hindu,Male,25.0,302001,0.9041,1
APP-00195,574921.0,864.0,0.264,11.4,610498.0,0.462,ST,Muslim,Female,44.0,302001,0.7059,0
APP-01475,909027.0,708.0,0.405,1.4,1075206.0,0.708,ST,Hindu,Female,30.0,380001,0.6317,1
APP-03067,1136833.0,493.0,0.363,14.7,993821.0,0.796,OBC,Hindu,Male,46.0,400050,0.1522,1
APP-01212,783066.0,774.0,0.387,3.1,659137.0,0.547,OBC,Hindu,Male,47.0,411001,0.9417,1
APP-02670,720455.0,569.0,0.272,2.9,1279213.0,0.794,SC,Muslim,Female,29.0,700091,0.1665,0
APP-01658,414821.0,725.0,0.313,9.8,202739.0,0.538,ST,Muslim,Male,32.0,411001,0.6199,1
APP-02690,400000.0,871.0,0.59,4.2,440688.0,0.474,OBC,Hindu,Male,31.0,411001,0.956,1
APP-03008,1699210.0,705.0,0.2,3.1,1301409.0,0.69,OBC,Hindu,Male,53.0,380001,0.9535,1
APP-02695,2012883.0,712.0,0.602,30.7,1871229.0,0.713,SC,Christian,Female,31.0,411001,0.7589,0
APP-02211,1484676.0,670.0,0.621,1.9,741892.0,0.4,General,Hindu,Female,71.0,302001,0.6435,1
APP-02586,1644071.0,601.0,0.545,7.2,3032961.0,0.832,General,Hindu,Male,27.0,302001,0.4672,0
APP-01834,1230362.0,629.0,0.415,4.6,932434.0,0.814,ST,Hindu,Female,23.0,560103,0.4524,1
APP-01131,639478.0,689.0,0.267,2.0,934686.0,0.823,OBC,Hindu,Female,27.0,700091,0.6343,1
APP-01462,696070.0,723.0,0.47,12.0,1047268.0,0.502,OBC,Hindu,Male,34.0,411045,0.8632,1
APP-00277,682817.0,747.0,0.306,4.0,501262.0,0.725,ST,Other,Female,45.0,302001,0.7009,1
APP-02214,2433086.0,637.0,0.293,3.6,1632764.0,0.662,OBC,Hindu,Male,60.0,380001,0.7827,0
APP-02322,1875527.0,665.0,0.536,12.6,2490104.0,0.549,General,Muslim,Male,37.0,411045,0.7921,1
APP-02288,3000000.0,756.0,0.491,6.2,4855866.0,0.803,OBC,Hindu,Female,33.0,110003,0.7459,0
APP-01303,1359525.0,757.0,0.207,8.6,551213.0,0.889,General,Hindu,Female,38.0,110003,0.7398,1
APP-02805,651966.0,626.0,0.578,3.1,926707.0,0.474,OBC,Hindu,Female,29.0,110004,0.2555,0
APP-00223,1092301.0,640.0,0.412,7.9,333469.0,0.444,OBC,Hindu,Male,40.0,400050,0.7544,1
APP-02017,986057.0,687.0,0.558,7.1,1872473.0,0.845,ST,Hindu,Male,28.0,380001,0.5506,1
APP-04291,801774.0,704.0,0.425,3.8,979628.0,0.457,SC,Hindu,Male,24.0,600001,0.7075,1
APP-00574,637725.0,663.0,0.393,7.2,465273.0,0.826,OBC,Hindu,Male,43.0,400050,0.5205,0
APP-01237,1013381.0,709.0,0.259,22.9,686088.0,0.536,SC,Hindu,Male,47.0,380015,0.8167,1
APP-04111,1322317.0,619.0,0.619,8.4,1878730.0,0.594,General,Hindu,Female,45.0,110002,0.4025,0
APP-02125,986089.0,696.0,0.41,5.3,351604.0,0.836,OBC,Hindu,Male,41.0,600042,0.7671,1
APP-01335,1228736.0,842.0,0.547,4.3,946279.0,0.811,OBC,Hindu,Male,32.0,411001,0.9774,1
APP-02448,795296.0,685.0,0.432,5.2,1512264.0,0.771,OBC,Hindu,Female,38.0,110005,0.5114,1
APP-00419,966022.0,578.0,0.596,11.5,957598.0,0.838,SC,Hindu,Male,40.0,110003,0.1432,0
APP-03959,730174.0,811.0,0.609,3.3,1333925.0,0.858,OBC,Hindu,Male,35.0,400050,0.8903,1
APP-01105,577718.0,630.0,0.531,16.0,598098.0,0.888,General,Hindu,Male,49.0,600042,0.2947,1
APP-00258,828550.0,735.0,0.603,7.2,1338794.0,0.601,General,Hindu,Male,42.0,110005,0.6737,0
APP-00296,1092268.0,572.0,0.486,3.1,1951717.0,0.419,OBC,Other,Female,48.0,110005,0.2864,0
APP-02352,1364517.0,897.0,0.541,11.3,2607913.0,0.862,SC,Hindu,Female,21.0,500081,0.7859,1
APP-00387,1245850.0,669.0,0.549,4.2,1928218.0,0.725,General,Hindu,Male,45.0,380001,0.6811,1
APP-03296,1363679.0,687.0,0.646,4.1,646510.0,0.866,ST,Hindu,Female,35.0,411045,0.5205,0
APP-03079,532910.0,824.0,0.602,5.9,1015670.0,0.415,General,Hindu,Female,21.0,110003,0.7182,0
APP-02223,1043934.0,750.0,0.61,7.4,990851.0,0.668,General,Muslim,Male,41.0,110003,0.6511,1
APP-02239,636830.0,704.0,0.251,6.1,413143.0,0.591,ST,Hindu,Male,35.0,560001,0.7148,0
APP-04327,1686293.0,700.0,0.341,6.6,1648666.0,0.783,ST,Hindu,Male,28.0,600042,0.7818,1
APP-04082,1537732.0,806.0,0.523,3.2,2452342.0,0.734,General,Hindu,Female,23.0,500001,0.9056,1
APP-04709,668063.0,687.0,0.241,2.1,407585.0,0.695,OBC,Muslim,Male,26.0,500081,0.6769,1
APP-04376,400000.0,677.0,0.643,9.6,542391.0,0.559,ST,Hindu,Female,50.0,380015,0.2829,1
APP-01564,563597.0,789.0,0.356,13.3,502621.0,0.764,SC,Hindu,Male,39.0,560001,0.7955,1
APP-01875,587290.0,679.0,0.239,7.0,669520.0,0.521,General,Hindu,Male,21.0,110002,0.6424,1
APP-01401,1806273.0,681.0,0.388,5.7,928415.0,0.794,OBC,Other,Female,47.0,110004,0.6707,0
APP-00713,595985.0,690.0,0.505,15.3,442920.0,0.668,OBC,Hindu,Male,36.0,110003,0.5525,0
APP-02340,1524960.0,689.0,0.412,4.0,1588683.0,0.839,ST,Hindu,Male,40.0,400050,0.7135,1
APP-02520,424970.0,576.0,0.431,24.6,200000.0,0.576,OBC,Hindu,Female,37.0,560001,0.2327,0
APP-00210,846147.0,632.0,0.463,21.5,1672954.0,0.588,SC,Hindu,Male,27.0,700001,0.5706,1
APP-03930,685388.0,569.0,0.446,2.3,1187181.0,0.518,SC,Hindu,Female,50.0,302001,0.1634,1
APP-01290,1509985.0,695.0,0.515,17.6,2989342.0,0.844,OBC,Hindu,Male,36.0,380015,0.876,1
APP-00450,1211293.0,882.0,0.64,16.1,2023107.0,0.832,OBC,Hindu,Male,29.0,560103,0.99,1
APP-04078,786267.0,655.0,0.561,20.9,891149.0,0.46,OBC,Hindu,Male,36.0,500001,0.7147,1
APP-03840,918702.0,598.0,0.415,10.7,1592057.0,0.519,OBC,Hindu,Female,41.0,380015,0.4789,0
APP-00959,999041.0,728.0,0.304,3.6,1586237.0,0.509,SC,Muslim,Female,46.0,500081,0.6649,0
APP-01794,860379.0,690.0,0.285,13.4,1307845.0,0.59,OBC,Muslim,Male,34.0,400001,0.7968,0
APP-02312,1149838.0,646.0,0.221,18.9,1923377.0,0.74,OBC,Hindu,Female,34.0,400001,0.8012,1
APP-00655,1341287.0,709.0,0.56,16.5,2079036.0,0.849,OBC,Hindu,Male,31.0,411045,0.8625,1
APP-02516,745830.0,823.0,0.314,23.9,1136848.0,0.83,OBC,Hindu,Female,36.0,110002,0.7509,1
APP-03839,852709.0,697.0,0.307,2.3,512084.0,0.846,OBC,Hindu,Female,21.0,500081,0.7121,1
APP-04267,670542.0,693.0,0.5,6.4,1027833.0,0.878,SC,Hindu,Female,48.0,110003,0.3627,1
APP-01761,555381.0,607.0,0.58,15.1,958375.0,0.774,General,Hindu,Male,28.0,411045,0.2074,0
APP-02345,1500604.0,809.0,0.584,4.2,701283.0,0.735,OBC,Hindu,Female,38.0,110004,0.7397,1
APP-04112,1322148.0,724.0,0.412,6.0,1247461.0,0.56,General,Hindu,Male,56.0,110005,0.7666,1
APP-02046,608251.0,822.0,0.544,8.9,1215106.0,0.699,OBC,Hindu,Female,21.0,302001,0.8736,1
APP-00412,400000.0,603.0,0.253,2.7,488130.0,0.713,OBC,Muslim,Female,31.0,600042,0.1869,0
APP-01775,1750235.0,705.0,0.433,7.9,3151670.0,0.711,General,Hindu,Male,46.0,600001,0.9222,1
APP-01870,1125002.0,805.0,0.557,2.0,377841.0,0.404,OBC,Muslim,Non-binary,45.0,110001,0.7177,1
APP-02178,1288997.0,729.0,0.286,9.5,2163781.0,0.845,ST,Hindu,Male,32.0,500081,0.7988,0
APP-02370,1483574.0,757.0,0.623,19.4,1921698.0,0.681,SC,Muslim,Male,21.0,600001,0.7315,1
APP-02616,712134.0,612.0,0.332,5.1,636517.0,0.832,General,Hindu,Female,33.0,380015,0.3323,0
APP-04303,696853.0,750.0,0.65,9.8,1202572.0,0.473,ST,Muslim,Male,27.0,400001,0.6495,0
APP-04765,1827295.0,569.0,0.595,3.1,580207.0,0.851,SC,Hindu,Male,48.0,560103,0.2426,0
APP-03690,1964200.0,713.0,0.358,13.6,821573.0,0.695,OBC,Muslim,Female,36.0,500001,0.8069,1
APP-03671,1276270.0,702.0,0.271,10.9,2465416.0,0.48,ST,Muslim,Male,40.0,380015,0.7287,1
APP-02656,746053.0,707.0,0.478,4.0,1099899.0,0.812,OBC,Hindu,Male,43.0,110005,0.5568,1
APP-03546,722867.0,686.0,0.485,7.0,699358.0,0.7,OBC,Hindu,Female,21.0,110002,0.4951,1
APP-04725,1131508.0,751.0,0.568,3.7,2241628.0,0.689,General,Hindu,Male,43.0,500081,0.8911,1
APP-02154,584040.0,678.0,0.27,16.6,473205.0,0.471,General,Hindu,Male,24.0,110002,0.6861,1
APP-04956,2808111.0,724.0,0.626,2.8,2335611.0,0.894,OBC,Hindu,Female,36.0,560001,0.8512,1
APP-00431,594359.0,768.0,0.423,7.3,1088213.0,0.878,OBC,Muslim,Female,27.0,110002,0.5817,0
APP-04793,1442715.0,674.0,0.588,6.8,2248215.0,0.576,General,Hindu,Male,31.0,400050,0.7889,1
